TaxiId,Latitude,Longitude,CLUSTER_ID
ktamy,37.78677,-122.48276,"8"
ktamy,37.76306,-122.47489,"349"
ktamy,37.73235,-122.44558,"377"
ktamy,37.77091,-122.45219,"404"
ktamy,37.7821,-122.46337,"232"
ktamy,37.78443,-122.47286,"277"
ktamy,37.74864,-122.4759,"427"
ktamy,37.72919,-122.39312,"103"
ktamy,37.74401,-122.42259,"419"
ktamy,37.7444,-122.4226,"419"
ktamy,37.77453,-122.45692,"311"
ktamy,37.78293,-122.4649,"232"
ktamy,37.77468,-122.45528,"220"
ktamy,37.7614,-122.47687,"146"
ktamy,37.76047,-122.50708,"26"
ktamy,37.76512,-122.48159,"343"
ktamy,37.76005,-122.46271,"275"
ktamy,37.72711,-122.47579,"280"
ktamy,37.78131,-122.4826,"164"
ktamy,37.76296,-122.49433,"294"
ktamy,37.77034,-122.4522,"404"
ktamy,37.73965,-122.46676,"340"
ktamy,37.7804,-122.47702,"125"
ktamy,37.76605,-122.45799,"319"
ktamy,37.72661,-122.41413,"214"
ktamy,37.77781,-122.4586,"311"
ktamy,37.71662,-122.44084,"28"
ktamy,37.72885,-122.43114,"128"
ktamy,37.72756,-122.40353,"17"
ktamy,37.71935,-122.39173,"40"
ktamy,37.74437,-122.45332,"266"
ktamy,37.72926,-122.41625,"214"
ktamy,37.71613,-122.47949,"331"
ktamy,37.73162,-122.39348,"417"
ktamy,37.71637,-122.40091,"388"
ktamy,37.73127,-122.38949,"254"
ktamy,37.71637,-122.40091,"388"
ktamy,37.77617,-122.48918,"293"
ktamy,37.78052,-122.4726,"249"
ktamy,37.7806,-122.47835,"383"
ktamy,37.71002,-122.4116,"255"
ktamy,37.77381,-122.46294,"138"
ktamy,37.77482,-122.45437,"220"
ktamy,37.72273,-122.43308,"56"
ktamy,37.79658,-122.45589,"278"
ktamy,37.74235,-122.42196,"124"
ktamy,37.7359,-122.4244,"326"
ktamy,37.78067,-122.46963,"306"
ktamy,37.7815,-122.47079,"306"
ktamy,37.74231,-122.42224,"124"
ktamy,37.73909,-122.45836,"407"
ktamy,37.77138,-122.4676,"323"
ktamy,37.77145,-122.46757,"323"
ktamy,37.7866,-122.45231,"290"
ktamy,37.7656,-122.46758,"400"
ktamy,37.76901,-122.45182,"404"
ktamy,37.7621,-122.4662,"140"
ktamy,37.76394,-122.46758,"400"
ktamy,37.7621,-122.4662,"140"
ktamy,37.75788,-122.47026,"154"
ktamy,37.7403,-122.4127,"241"
ktamy,37.77724,-122.46362,"321"
ktamy,37.78104,-122.46687,"32"
ktamy,37.70975,-122.46779,"423"
ktamy,37.73772,-122.44705,"384"
ktamy,37.72165,-122.47544,"74"
ktamy,37.75127,-122.47727,"427"
ktamy,37.74489,-122.50269,"153"
ktamy,37.76077,-122.49871,"218"
ktamy,37.77196,-122.49853,"240"
ktamy,37.77488,-122.45321,"220"
ktamy,37.77495,-122.46282,"138"
ktamy,37.7802,-122.46322,"232"
ktamy,37.78077,-122.4725,"249"
ktamy,37.76389,-122.49434,"294"
ktamy,37.75723,-122.47997,"47"
ktamy,37.76534,-122.45444,"38"
ktamy,37.7389,-122.41478,"241"
ktamy,37.73911,-122.41644,"115"
ktamy,37.74497,-122.45117,"266"
ktamy,37.76406,-122.46427,"288"
ktamy,37.75605,-122.46363,"212"
ktamy,37.75737,-122.46194,"275"
ktamy,37.71734,-122.42846,"88"
ktamy,37.7244,-122.43501,"335"
ktamy,37.7133,-122.46249,"309"
ktamy,37.72073,-122.44694,"207"
ktamy,37.71354,-122.45605,"206"
ktamy,37.72516,-122.42907,"341"
ktamy,37.73492,-122.41178,"248"
ktamy,37.70901,-122.4435,"297"
ktamy,37.72628,-122.41614,"368"
ktamy,37.74404,-122.4208,"419"
ktamy,37.74204,-122.41883,"4"
ktamy,37.73784,-122.3878,"373"
ktamy,37.764,-122.45716,"243"
ktamy,37.77421,-122.45942,"311"
ktamy,37.78035,-122.45879,"102"
ktamy,37.75539,-122.46685,"212"
ktamy,37.77969,-122.45561,"273"
ktamy,37.73928,-122.41084,"83"
ktamy,37.76422,-122.5008,"59"
ktamy,37.79902,-122.45985,"92"
ktamy,37.79451,-122.45567,"278"
ktamy,37.78682,-122.46096,"64"
ktamy,37.74361,-122.42795,"257"
ktamy,37.72948,-122.43284,"317"
ktamy,37.77467,-122.49725,"19"
ktamy,37.7838,-122.48393,"263"
ktamy,37.74427,-122.4736,"150"
ktamy,37.71746,-122.47535,"362"
ktamy,37.77908,-122.45188,"14"
ktamy,37.76271,-122.46197,"333"
ktamy,37.72298,-122.48336,"292"
ktamy,37.75382,-122.49689,"197"
ktamy,37.75614,-122.50347,"413"
ktamy,37.7368,-122.47054,"52"
ktamy,37.7338,-122.43407,"70"
ktamy,37.73162,-122.44093,"401"
ktamy,37.7163,-122.49771,"289"
ktamy,37.78239,-122.46331,"232"
ktamy,37.80698,-122.46987,"193"
ktuyo,37.77798,-122.46091,"321"
ktuyo,37.77006,-122.45337,"404"
ktuyo,37.78054,-122.47801,"383"
ktuyo,37.77131,-122.45213,"404"
ktuyo,37.7316,-122.39195,"417"
ktuyo,37.71423,-122.46682,"253"
ktuyo,37.72638,-122.47966,"121"
ktuyo,37.78033,-122.50312,"58"
ktuyo,37.75576,-122.50345,"413"
ktuyo,37.77375,-122.46386,"138"
ktuyo,37.74678,-122.47634,"22"
ktuyo,37.7256,-122.41409,"368"
ktuyo,37.78404,-122.4831,"263"
ktuyo,37.77304,-122.48105,"185"
ktuyo,37.77089,-122.46844,"323"
ktuyo,37.7866,-122.46764,"354"
ktuyo,37.73527,-122.50187,"370"
ktuyo,37.80176,-122.45463,"302"
ktuyo,37.72804,-122.40921,"93"
ktuyo,37.74386,-122.42081,"419"
ktuyo,37.73361,-122.43073,"425"
ktuyo,37.78045,-122.47499,"125"
ktuyo,37.78037,-122.47629,"125"
ktuyo,37.78058,-122.47658,"125"
ktuyo,37.78017,-122.4856,"314"
ktuyo,37.76587,-122.45288,"38"
ktuyo,37.78025,-122.47988,"383"
ktuyo,37.78487,-122.48298,"8"
ktuyo,37.78025,-122.47988,"383"
ktuyo,37.78567,-122.48296,"8"
ktuyo,37.76349,-122.45987,"100"
ktuyo,37.76486,-122.45262,"38"
ktuyo,37.76358,-122.47934,"21"
ktuyo,37.78832,-122.45312,"290"
ktuyo,37.77946,-122.48903,"161"
ktuyo,37.77529,-122.49831,"19"
ktuyo,37.73726,-122.39026,"373"
ktuyo,37.78458,-122.48615,"178"
ktuyo,37.78189,-122.50372,"58"
ktuyo,37.72195,-122.48168,"41"
ktuyo,37.72711,-122.48182,"121"
ktuyo,37.72195,-122.48168,"41"
ktuyo,37.72535,-122.48444,"292"
ktuyo,37.71381,-122.47306,"216"
ktuyo,37.71774,-122.48374,"136"
ktuyo,37.71904,-122.47663,"74"
ktuyo,37.71102,-122.46766,"423"
ktuyo,37.74442,-122.41411,"322"
ktuyo,37.72544,-122.43428,"335"
ktuyo,37.77218,-122.45273,"117"
ktuyo,37.73228,-122.42769,"160"
ktuyo,37.73063,-122.42932,"264"
ktuyo,37.73356,-122.38866,"171"
ktuyo,37.78099,-122.4616,"102"
ktuyo,37.78246,-122.4707,"306"
ktuyo,37.7883,-122.45208,"290"
ktuyo,37.76413,-122.46629,"288"
ktuyo,37.76324,-122.46208,"333"
ktuyo,37.74355,-122.42125,"419"
ktuyo,37.73368,-122.42316,"127"
ktuyo,37.73368,-122.42318,"127"
ktuyo,37.73502,-122.41873,"286"
ktuyo,37.73368,-122.42318,"127"
ktuyo,37.73493,-122.4156,"339"
ktuyo,37.73368,-122.42318,"127"
ktuyo,37.76548,-122.45277,"38"
ktuyo,37.71072,-122.41022,"89"
ktuyo,37.71494,-122.45412,"405"
ktuyo,37.72334,-122.4542,"143"
ktuyo,37.72337,-122.45404,"143"
ktuyo,37.71719,-122.46805,"253"
ktuyo,37.76292,-122.46306,"6"
ktuyo,37.76512,-122.48251,"343"
ktuyo,37.78171,-122.45224,"363"
ktuyo,37.78173,-122.493,"43"
ktuyo,37.78317,-122.46067,"251"
ktuyo,37.7816,-122.46105,"102"
ktuyo,37.78606,-122.45607,"107"
ktuyo,37.7796,-122.45868,"102"
ktuyo,37.7863,-122.45475,"290"
ktuyo,37.73818,-122.46051,"407"
ktuyo,37.79923,-122.47196,"271"
ktuyo,37.78643,-122.45299,"290"
ktuyo,37.78259,-122.4578,"273"
ktuyo,37.743,-122.4215,"124"
ktuyo,37.74208,-122.42665,"257"
ktuyo,37.74208,-122.42665,"257"
ktuyo,37.78001,-122.46422,"232"
ktuyo,37.74175,-122.43243,"31"
ktuyo,37.7788,-122.46412,"321"
ktuyo,37.76459,-122.45268,"38"
ktuyo,37.78056,-122.47016,"306"
ktuyo,37.75186,-122.48911,"182"
ktuyo,37.76533,-122.45266,"38"
ktuyo,37.77419,-122.454,"220"
ktuyo,37.73578,-122.42469,"326"
ktuyo,37.76288,-122.50191,"59"
ktuyo,37.76513,-122.48595,"343"
ktuyo,37.76407,-122.46462,"288"
ktuyo,37.75868,-122.46295,"275"
ktuyo,37.77305,-122.45426,"117"
ktuyo,37.77304,-122.45425,"117"
ktuyo,37.73983,-122.40006,"295"
ktuyo,37.72781,-122.43241,"128"
ktuyo,37.71317,-122.44938,"236"
ktuyo,37.77501,-122.46598,"378"
ktuyo,37.78295,-122.46567,"157"
ktuyo,37.7392,-122.42383,"63"
ktuyo,37.72379,-122.4357,"169"
ktuyo,37.78654,-122.45338,"290"
ktuyo,37.74286,-122.40168,"37"
ktuyo,37.7422,-122.42512,"414"
kyosjo,37.77306,-122.45347,"117"
kyosjo,37.75576,-122.50673,"152"
kyosjo,37.7744,-122.46378,"138"
kyosjo,37.73953,-122.41927,"115"
kyosjo,37.74437,-122.41343,"322"
kyosjo,37.74205,-122.43112,"31"
kyosjo,37.76564,-122.46537,"46"
kyosjo,37.76579,-122.46653,"46"
kyosjo,37.7802,-122.48034,"164"
kyosjo,37.78041,-122.48137,"164"
kyosjo,37.77807,-122.49852,"134"
kyosjo,37.77114,-122.50781,"361"
kyosjo,37.74381,-122.45407,"266"
kyosjo,37.7636,-122.45776,"100"
kyosjo,37.75545,-122.48527,"394"
kyosjo,37.74268,-122.43048,"31"
kyosjo,37.74096,-122.41964,"115"
kyosjo,37.76023,-122.46907,"352"
kyosjo,37.72732,-122.48011,"121"
kyosjo,37.78098,-122.46445,"232"
kyosjo,37.77284,-122.47958,"185"
kyosjo,37.70946,-122.41302,"255"
kyosjo,37.7933,-122.48028,"426"
kyosjo,37.78119,-122.45981,"102"
kyosjo,37.78014,-122.47934,"383"
kyosjo,37.71833,-122.4504,"69"
kyosjo,37.71957,-122.43889,"345"
kyosjo,37.76898,-122.45362,"239"
kyosjo,37.72115,-122.40007,"129"
kyosjo,37.73231,-122.45028,"252"
kyosjo,37.7141,-122.45547,"206"
kyosjo,37.76738,-122.45821,"319"
kyosjo,37.77986,-122.49124,"205"
kyosjo,37.73903,-122.41587,"241"
kyosjo,37.7802,-122.47954,"383"
kyosjo,37.78033,-122.48182,"164"
kyosjo,37.78288,-122.48079,"8"
kyosjo,37.78285,-122.48391,"263"
kyosjo,37.7873,-122.454,"290"
kyosjo,37.77434,-122.47246,"126"
kyosjo,37.73667,-122.39807,"110"
kyosjo,37.73497,-122.40458,"262"
kyosjo,37.71848,-122.43738,"345"
kyosjo,37.72356,-122.43555,"169"
kyosjo,37.72856,-122.4273,"20"
kyosjo,37.76524,-122.46129,"333"
kyosjo,37.76246,-122.46634,"140"
kyosjo,37.70903,-122.4521,"2"
kyosjo,37.71131,-122.45728,"203"
kyosjo,37.72642,-122.43345,"335"
kyosjo,37.78784,-122.45695,"107"
kyosjo,37.77833,-122.4598,"321"
kyosjo,37.77114,-122.45513,"117"
kyosjo,37.78114,-122.4586,"102"
kyosjo,37.73539,-122.39994,"110"
kyosjo,37.77436,-122.46396,"138"
kyosjo,37.77637,-122.45671,"311"
kyosjo,37.73153,-122.45462,"385"
kyosjo,37.76517,-122.47944,"21"
kyosjo,37.78643,-122.45288,"290"
kyosjo,37.78707,-122.45935,"227"
kyosjo,37.78849,-122.45926,"227"
kyosjo,37.78133,-122.45559,"273"
kyosjo,37.78001,-122.49125,"205"
kyosjo,37.77811,-122.48498,"50"
kyosjo,37.78131,-122.48053,"164"
kyosjo,37.76568,-122.46323,"333"
kyosjo,37.79736,-122.45429,"142"
kyosjo,37.74058,-122.46533,"340"
kyosjo,37.78112,-122.45912,"102"
kyosjo,37.78116,-122.45912,"102"
kyosjo,37.76215,-122.45196,"282"
kyosjo,37.79433,-122.45759,"278"
kyosjo,37.75656,-122.48844,"182"
kyosjo,37.75588,-122.48838,"182"
kyosjo,37.75656,-122.48844,"182"
kyosjo,37.74637,-122.48776,"71"
kyosjo,37.7774,-122.46026,"321"
kyosjo,37.77679,-122.47263,"126"
kyosjo,37.7841,-122.47747,"391"
kyosjo,37.73544,-122.39182,"48"
kyosjo,37.78027,-122.48411,"314"
kyosjo,37.76476,-122.46102,"333"
kyosjo,37.73328,-122.4236,"127"
kyosjo,37.78398,-122.48311,"263"
kyosjo,37.7821,-122.48549,"263"
kyosjo,37.73364,-122.42598,"160"
kyosjo,37.72847,-122.43175,"128"
kyosjo,37.76457,-122.46434,"288"
kyosjo,37.76384,-122.45726,"243"
kyosjo,37.77536,-122.48017,"346"
kyosjo,37.73073,-122.44915,"252"
kyosjo,37.72262,-122.46031,"390"
kyosjo,37.76927,-122.45266,"404"
kyosjo,37.7637,-122.45795,"100"
kyosjo,37.7875,-122.48836,"285"
kyosjo,37.77577,-122.49843,"19"
kyosjo,37.7746,-122.45472,"220"
kyosjo,37.71044,-122.39552,"279"
kyosjo,37.78002,-122.48422,"314"
kyosjo,37.78126,-122.49446,"344"
kyosjo,37.75321,-122.50021,"399"
kyosjo,37.75393,-122.48493,"168"
kyosjo,37.7806,-122.49234,"205"
kyosjo,37.77764,-122.50394,"246"
kyosjo,37.78524,-122.46245,"64"
kyosjo,37.77834,-122.47814,"81"
kyosjo,37.76369,-122.478,"21"
kyosjo,37.76368,-122.47799,"21"
kyosjo,37.7825,-122.45334,"363"
kyosjo,37.79264,-122.47754,"222"
kyosjo,37.771,-122.45379,"117"
kyosjo,37.7852,-122.46297,"64"
kyosjo,37.78471,-122.46671,"157"
kyosjo,37.78662,-122.46747,"354"
kyosjo,37.77521,-122.46281,"138"
kyosjo,37.73489,-122.41696,"339"
kyosjo,37.77569,-122.45371,"220"
kyosjo,37.78735,-122.4535,"290"
kyosjo,37.764,-122.45609,"243"
kyosjo,37.73411,-122.41228,"248"
kyosjo,37.7741,-122.4525,"220"
kyosjo,37.77432,-122.50473,"155"
kyosjo,37.7463,-122.4758,"22"
kyosjo,37.76425,-122.45509,"243"
kyosjo,37.75447,-122.46567,"212"
kyosjo,37.75206,-122.46758,"61"
kyosjo,37.77541,-122.46068,"138"
kyosjo,37.72066,-122.47545,"74"
kyosjo,37.72396,-122.48482,"292"
kyosjo,37.745,-122.43236,"31"
kyosjo,37.7812,-122.45904,"102"
kyosjo,37.78112,-122.46024,"102"
kyosjo,37.78023,-122.50523,"402"
kyosjo,37.76352,-122.50833,"429"
kyosjo,37.72193,-122.39694,"315"
kyosjo,37.77514,-122.45222,"220"
kyosjo,37.73157,-122.44372,"191"
kyosjo,37.74334,-122.46826,"298"
kyosjo,37.78502,-122.46026,"251"
kyosjo,37.78136,-122.45901,"102"
kyosjo,37.77353,-122.46408,"138"
kyosjo,37.77329,-122.46583,"378"
kyosjo,37.7364,-122.39162,"230"
kyosjo,37.77933,-122.45949,"102"
kyosjo,37.77718,-122.49857,"19"
kyosjo,37.7813,-122.46119,"102"
kyosjo,37.79061,-122.47573,"222"
laflevy,37.74429,-122.50681,"23"
laflevy,37.74266,-122.43038,"31"
laflevy,37.77516,-122.4684,"126"
laflevy,37.74672,-122.47899,"22"
laflevy,37.78305,-122.46417,"232"
laflevy,37.78148,-122.46058,"102"
laflevy,37.77441,-122.45854,"311"
laflevy,37.76928,-122.45216,"404"
laflevy,37.71607,-122.47722,"108"
laflevy,37.78845,-122.45889,"227"
laflevy,37.77847,-122.47647,"81"
laflevy,37.78005,-122.48809,"161"
laflevy,37.76482,-122.46096,"333"
laflevy,37.71258,-122.4022,"410"
laflevy,37.76926,-122.45297,"404"
laflevy,37.7787,-122.4745,"249"
laflevy,37.73502,-122.40743,"360"
laflevy,37.78575,-122.45885,"251"
laflevy,37.78034,-122.48161,"164"
laflevy,37.75548,-122.47333,"320"
laflevy,37.75506,-122.4766,"114"
laflevy,37.73147,-122.39867,"221"
laflevy,37.78032,-122.45342,"363"
laflevy,37.73154,-122.43884,"179"
laflevy,37.77226,-122.45192,"117"
laflevy,37.7245,-122.43632,"79"
laflevy,37.7129,-122.44919,"236"
laflevy,37.7681,-122.45326,"239"
laflevy,37.7627,-122.47829,"21"
laflevy,37.73145,-122.45312,"57"
laflevy,37.76285,-122.45788,"100"
laflevy,37.7593,-122.46806,"334"
laflevy,37.7631,-122.45773,"100"
laflevy,37.76412,-122.46627,"288"
laflevy,37.74499,-122.47348,"150"
laflevy,37.76228,-122.46413,"6"
laflevy,37.74366,-122.42115,"419"
laflevy,37.73868,-122.4239,"63"
laflevy,37.76902,-122.4536,"239"
laflevy,37.76525,-122.47835,"21"
laflevy,37.76525,-122.47835,"21"
laflevy,37.78019,-122.48195,"164"
laflevy,37.7927,-122.47873,"426"
laflevy,37.78078,-122.46691,"32"
laflevy,37.77714,-122.46652,"374"
laflevy,37.75196,-122.4999,"399"
laflevy,37.76397,-122.50829,"429"
laflevy,37.76395,-122.50829,"429"
laflevy,37.76349,-122.47389,"349"
laflevy,37.75282,-122.50817,"173"
laflevy,37.70892,-122.40547,"276"
laflevy,37.78117,-122.45959,"102"
laflevy,37.77587,-122.50379,"155"
laflevy,37.78088,-122.46531,"32"
laflevy,37.77837,-122.46307,"321"
laflevy,37.72394,-122.45674,"224"
laflevy,37.7821,-122.46442,"232"
laflevy,37.73718,-122.42415,"63"
laflevy,37.78117,-122.45908,"102"
laflevy,37.7786,-122.47273,"249"
laflevy,37.78733,-122.45919,"227"
laflevy,37.78575,-122.4532,"290"
laflevy,37.74396,-122.45384,"266"
laflevy,37.74188,-122.44714,"421"
laflevy,37.77785,-122.45264,"14"
laflevy,37.71708,-122.42762,"88"
laflevy,37.73409,-122.42594,"160"
laflevy,37.71708,-122.42762,"88"
laflevy,37.77983,-122.46743,"32"
laflevy,37.7823,-122.45433,"363"
laflevy,37.78072,-122.46944,"306"
laflevy,37.77429,-122.48427,"424"
laflevy,37.73058,-122.40244,"281"
laflevy,37.72637,-122.43353,"335"
laflevy,37.71894,-122.44363,"207"
laflevy,37.71932,-122.439,"345"
laflevy,37.71838,-122.44181,"28"
laflevy,37.73309,-122.40958,"398"
laflevy,37.73309,-122.40958,"398"
laflevy,37.73913,-122.41717,"115"
laflevy,37.73766,-122.3925,"230"
laflevy,37.74229,-122.42214,"124"
laflevy,37.73621,-122.42793,"425"
laflevy,37.73162,-122.45093,"57"
laflevy,37.78534,-122.46035,"64"
laflevy,37.73189,-122.39059,"254"
laflevy,37.73831,-122.38525,"112"
laflevy,37.76583,-122.46654,"46"
laflevy,37.78613,-122.45622,"107"
laflevy,37.77218,-122.45292,"117"
laflevy,37.77218,-122.45292,"117"
laflevy,37.76914,-122.45338,"404"
laflevy,37.73228,-122.39149,"417"
laflevy,37.71908,-122.38973,"300"
laflevy,37.79368,-122.45383,"44"
laflevy,37.74354,-122.42138,"419"
laflevy,37.73915,-122.41737,"115"
laflevy,37.73914,-122.41737,"115"
laflevy,37.7712,-122.45503,"117"
laflevy,37.75056,-122.4784,"342"
laflevy,37.7637,-122.47857,"21"
laflevy,37.761,-122.48018,"158"
laflevy,37.731,-122.41734,"327"
laflevy,37.72758,-122.43237,"128"
laflevy,37.74746,-122.50381,"175"
laflevy,37.72093,-122.47573,"74"
laflevy,37.73232,-122.45184,"57"
laflevy,37.77835,-122.49751,"372"
laflevy,37.73978,-122.42383,"63"
laflevy,37.71592,-122.44216,"28"
laflevy,37.76469,-122.45262,"38"
laflevy,37.76403,-122.4665,"288"
laflevy,37.76437,-122.50193,"59"
laflevy,37.76367,-122.45659,"243"
laflevy,37.72437,-122.44245,"225"
laflevy,37.75056,-122.47586,"427"
laflevy,37.73387,-122.49178,"144"
laflevy,37.76374,-122.49437,"294"
laflevy,37.78292,-122.46543,"157"
laflevy,37.78023,-122.48024,"164"
laflevy,37.78154,-122.45401,"363"
laflevy,37.72332,-122.40511,"380"
laflevy,37.76322,-122.45842,"100"
laflevy,37.766,-122.46418,"46"
laflevy,37.7822,-122.47846,"391"
laflevy,37.72522,-122.43007,"341"
laflevy,37.73734,-122.47826,"105"
laflevy,37.75859,-122.46813,"334"
laflevy,37.74241,-122.42234,"124"
laflevy,37.72815,-122.41804,"96"
laflevy,37.77882,-122.47109,"249"
laflevy,37.78703,-122.45182,"290"
laflevy,37.79063,-122.47575,"222"
laflevy,37.76382,-122.45687,"243"
laflevy,37.7802,-122.47962,"383"
laflevy,37.77831,-122.48248,"346"
laflevy,37.77373,-122.48648,"293"
laflevy,37.78402,-122.48384,"263"
laflevy,37.76428,-122.46168,"333"
laflevy,37.76309,-122.45857,"100"
laflevy,37.73975,-122.4071,"83"
laflevy,37.77402,-122.46597,"378"
laflevy,37.71384,-122.47265,"216"
laflevy,37.72823,-122.38407,"396"
lbnaxa,37.74427,-122.4207,"419"
lbnaxa,37.71984,-122.43357,"365"
lbnaxa,37.76923,-122.45273,"404"
lbnaxa,37.77318,-122.47344,"247"
lbnaxa,37.77261,-122.48448,"424"
lbnaxa,37.78155,-122.45412,"363"
lbnaxa,37.77287,-122.4541,"117"
lbnaxa,37.73385,-122.41816,"327"
lbnaxa,37.78456,-122.46995,"80"
lbnaxa,37.78743,-122.45927,"227"
lbnaxa,37.7863,-122.45598,"107"
lbnaxa,37.77334,-122.46648,"378"
lbnaxa,37.804,-122.45301,"3"
lbnaxa,37.77375,-122.46695,"378"
lbnaxa,37.73358,-122.47611,"347"
lbnaxa,37.78572,-122.45912,"251"
lbnaxa,37.73915,-122.42403,"63"
lbnaxa,37.76563,-122.46425,"46"
lbnaxa,37.73882,-122.41458,"241"
lbnaxa,37.77695,-122.456,"311"
lbnaxa,37.74324,-122.42168,"124"
lbnaxa,37.74347,-122.43032,"31"
lbnaxa,37.78706,-122.45678,"107"
lbnaxa,37.7302,-122.42504,"20"
lbnaxa,37.78131,-122.46094,"102"
lbnaxa,37.76371,-122.45692,"243"
lbnaxa,37.7649,-122.46862,"400"
lbnaxa,37.78601,-122.45742,"107"
lbnaxa,37.78635,-122.45461,"290"
lbnaxa,37.71133,-122.40375,"172"
lbnaxa,37.74247,-122.43394,"210"
lbnaxa,37.74196,-122.40617,"356"
lbnaxa,37.73761,-122.42402,"63"
lbnaxa,37.73068,-122.42944,"264"
lbnaxa,37.72117,-122.43095,"56"
lbnaxa,37.77419,-122.49124,"166"
lbnaxa,37.78489,-122.46137,"64"
lbnaxa,37.77664,-122.47191,"126"
lbnaxa,37.78489,-122.46137,"64"
lbnaxa,37.75637,-122.47554,"303"
lbnaxa,37.74107,-122.47986,"328"
lbnaxa,37.78396,-122.45501,"363"
lbnaxa,37.78088,-122.46565,"32"
lbnaxa,37.78021,-122.47969,"383"
lbnaxa,37.77982,-122.48579,"314"
lbnaxa,37.78077,-122.46889,"306"
lbnaxa,37.78632,-122.4737,"277"
lbnaxa,37.78139,-122.4752,"125"
lbnaxa,37.78159,-122.46857,"306"
lbnaxa,37.72808,-122.43191,"128"
lbnaxa,37.72133,-122.42771,"364"
lbnaxa,37.72022,-122.42548,"88"
lbnaxa,37.77989,-122.47722,"383"
lbnaxa,37.78474,-122.45804,"251"
lbnaxa,37.76321,-122.45827,"100"
lbnaxa,37.76808,-122.45325,"239"
lbnaxa,37.78073,-122.45391,"363"
lbnaxa,37.76403,-122.46694,"288"
lbnaxa,37.76378,-122.4718,"135"
lbnaxa,37.78571,-122.45701,"107"
lbnaxa,37.74056,-122.41853,"115"
lbnaxa,37.77547,-122.46117,"138"
lbnaxa,37.78122,-122.46284,"232"
lbnaxa,37.77882,-122.46632,"374"
lbnaxa,37.7805,-122.46859,"306"
lbnaxa,37.78036,-122.47712,"125"
lbnaxa,37.77467,-122.47917,"185"
lbnaxa,37.77672,-122.47701,"81"
lbnaxa,37.77202,-122.45406,"117"
lbnaxa,37.77991,-122.49116,"205"
lbnaxa,37.77872,-122.51377,"0"
lbnaxa,37.72882,-122.43295,"128"
lbnaxa,37.7287,-122.4327,"128"
lbnaxa,37.72436,-122.43295,"335"
lbnaxa,37.77419,-122.48759,"293"
lbnaxa,37.71053,-122.39884,"7"
lbnaxa,37.73416,-122.41696,"339"
lbnaxa,37.78013,-122.48172,"164"
lbnaxa,37.77983,-122.48917,"161"
lbnaxa,37.76945,-122.46975,"323"
lbnaxa,37.77129,-122.4679,"323"
lbnaxa,37.78031,-122.47891,"383"
lbnaxa,37.78031,-122.47891,"383"
lbnaxa,37.78081,-122.46934,"306"
lbnaxa,37.78025,-122.48002,"383"
lbnaxa,37.78402,-122.48506,"178"
lbnaxa,37.78376,-122.47104,"80"
lbnaxa,37.78038,-122.46637,"32"
lbnaxa,37.73733,-122.42338,"63"
lbnaxa,37.73734,-122.42337,"63"
lbnaxa,37.73715,-122.41352,"248"
lbnaxa,37.73471,-122.42551,"326"
lbnaxa,37.78775,-122.46485,"354"
lbnaxa,37.78546,-122.46048,"64"
lbnaxa,37.74089,-122.48153,"328"
lbnaxa,37.76919,-122.45332,"404"
lbnaxa,37.7867,-122.46141,"64"
lbnaxa,37.71635,-122.40284,"388"
lbnaxa,37.7705,-122.46893,"323"
lbnaxa,37.76356,-122.47642,"349"
lbnaxa,37.75596,-122.47647,"303"
lbnaxa,37.7451,-122.47593,"22"
lbnaxa,37.7839,-122.4856,"178"
lbnaxa,37.74249,-122.49935,"153"
lbnaxa,37.74508,-122.50374,"23"
lbnaxa,37.73052,-122.50304,"268"
lbnaxa,37.7779,-122.49748,"372"
lbnaxa,37.78362,-122.49307,"43"
lbnaxa,37.76218,-122.50748,"429"
lbnaxa,37.74689,-122.47441,"389"
lbnaxa,37.78482,-122.49043,"285"
lbnaxa,37.78029,-122.50087,"134"
lbnaxa,37.73889,-122.45057,"84"
lbnaxa,37.72994,-122.44522,"191"
lbnaxa,37.72713,-122.48021,"121"
lbnaxa,37.7661,-122.4605,"319"
lbnaxa,37.73935,-122.4488,"421"
lbnaxa,37.74255,-122.4266,"257"
lbnaxa,37.76343,-122.47401,"349"
lbnaxa,37.7444,-122.47692,"22"
lbnaxa,37.74065,-122.47987,"328"
lbnaxa,37.74196,-122.42935,"31"
lbnaxa,37.77828,-122.46727,"374"
lbnaxa,37.73582,-122.43556,"376"
lbnaxa,37.74292,-122.44989,"84"
lbnaxa,37.77444,-122.45468,"220"
lbnaxa,37.78117,-122.45888,"102"
lbnaxa,37.77493,-122.46926,"126"
lbnaxa,37.7833,-122.46337,"232"
lbnaxa,37.77706,-122.46613,"374"
lbnaxa,37.76385,-122.4584,"100"
lbnaxa,37.7301,-122.37774,"366"
lbnaxa,37.77904,-122.48459,"314"
lbnaxa,37.78056,-122.47656,"125"
lbnaxa,37.78138,-122.48485,"314"
lbnaxa,37.78311,-122.47639,"391"
lbnaxa,37.77288,-122.48004,"185"
lbnaxa,37.74313,-122.47289,"150"
lbnaxa,37.78035,-122.47636,"125"
lbnaxa,37.78214,-122.48252,"263"
lbnaxa,37.73321,-122.48989,"144"
lbnaxa,37.74024,-122.48411,"98"
lbnaxa,37.74118,-122.47575,"201"
lbnaxa,37.74024,-122.48411,"98"
lbnaxa,37.74118,-122.47583,"201"
